timestamp,hour,mq135,mq6,temperature,humidity,intensity,alert_level,fan_tier,aqi_rise_rate
2026-01-06 00:37:00,0,20,23,26.7,54.7,0.0,Normal,0,-1.0
2026-01-06 00:37:10,0,20,17,27.1,55.4,0.0,Normal,0,0.0
2026-01-06 00:37:20,0,20,11,27.3,54.6,0.0,Normal,0,0.0
2026-01-06 00:37:30,0,33,9,27.4,51.9,0.0,Normal,0,13.0
2026-01-06 00:37:40,0,22,5,27.1,51.3,0.0,Normal,0,-11.0
2026-01-06 00:37:50,0,20,24,26.8,51.9,0.0,Normal,0,-2.0
2026-01-06 00:38:00,0,32,23,27.1,54.4,0.0,Normal,0,12.0
2026-01-06 00:38:10,0,33,15,26.8,54.5,0.0,Normal,0,1.0
2026-01-06 00:38:20,0,34,11,25.7,56.5,0.0,Normal,0,1.0
2026-01-06 00:38:30,0,41,9,27.4,54.0,0.0,Normal,0,7.0
2026-01-06 00:38:40,0,28,7,27.0,52.8,0.0,Normal,0,-13.0
2026-01-06 00:38:50,0,40,17,27.8,55.9,0.0,Normal,0,12.0
2026-01-06 00:39:00,0,28,10,27.3,55.0,0.0,Normal,0,-12.0
2026-01-06 00:39:10,0,43,18,25.9,54.7,0.0,Normal,0,15.0
2026-01-06 00:39:20,0,26,5,27.4,55.2,0.0,Normal,0,-17.0
2026-01-06 00:39:30,0,25,7,27.2,55.3,0.0,Normal,0,-1.0
2026-01-06 00:39:40,0,48,23,26.3,55.0,0.0,Normal,0,23.0
2026-01-06 00:39:50,0,24,12,26.7,58.3,0.0,Normal,0,-24.0
2026-01-06 00:40:00,0,46,14,26.7,53.3,0.0,Normal,0,22.0
2026-01-06 00:40:10,0,44,5,27.1,54.8,0.0,Normal,0,-2.0
2026-01-06 00:40:20,0,20,9,26.8,54.8,0.0,Normal,0,-24.0
2026-01-06 00:40:30,0,20,5,27.6,55.2,0.0,Normal,0,0.0
2026-01-06 00:40:40,0,25,16,27.0,52.4,0.0,Normal,0,5.0
2026-01-06 00:40:50,0,20,7,27.1,54.6,0.0,Normal,0,-5.0
2026-01-06 00:41:00,0,20,5,26.8,58.4,0.0,Normal,0,0.0
2026-01-06 00:41:10,0,43,12,27.1,55.5,0.0,Normal,0,23.0
2026-01-06 00:41:20,0,45,5,27.3,54.5,0.0,Normal,0,2.0
2026-01-06 00:41:30,0,37,11,26.9,55.0,0.0,Normal,0,-8.0
2026-01-06 00:41:40,0,29,5,26.9,52.1,0.0,Normal,0,-8.0
2026-01-06 00:41:50,0,22,7,26.9,55.5,0.0,Normal,0,-7.0
2026-01-06 00:42:00,0,20,5,27.3,57.6,0.0,Normal,0,-2.0
2026-01-06 00:42:10,0,42,8,26.8,54.2,0.0,Normal,0,22.0
2026-01-06 00:42:20,0,24,14,26.7,56.2,0.0,Normal,0,-18.0
2026-01-06 00:42:30,0,30,14,26.5,54.3,0.0,Normal,0,6.0
2026-01-06 00:42:40,0,20,26,26.9,52.7,0.0,Normal,0,-10.0
2026-01-06 00:42:50,0,20,5,27.2,55.0,0.0,Normal,0,0.0
2026-01-06 00:43:00,0,41,14,27.6,53.3,0.0,Normal,0,21.0
2026-01-06 00:43:10,0,20,13,27.8,56.4,0.0,Normal,0,-21.0
2026-01-06 00:43:20,0,30,9,26.1,55.8,0.0,Normal,0,10.0
2026-01-06 00:43:30,0,20,28,27.6,58.7,0.0,Normal,0,-10.0
2026-01-06 00:43:40,0,23,5,27.5,56.4,0.0,Normal,0,3.0
2026-01-06 00:43:50,0,38,19,27.5,55.7,0.0,Normal,0,15.0
2026-01-06 00:44:00,0,32,5,26.7,56.2,0.0,Normal,0,-6.0
2026-01-06 00:44:10,0,29,14,27.9,56.5,0.0,Normal,0,-3.0
2026-01-06 00:44:20,0,27,5,26.8,53.1,0.0,Normal,0,-2.0
2026-01-06 00:44:30,0,23,5,26.5,55.5,0.0,Normal,0,-4.0
2026-01-06 00:44:40,0,20,5,27.5,56.2,0.0,Normal,0,-3.0
2026-01-06 00:44:50,0,23,29,27.2,53.4,0.0,Normal,0,3.0
2026-01-06 00:45:00,0,53,16,28.4,57.9,0.0,Normal,0,30.0
2026-01-06 00:45:10,0,39,5,27.9,51.1,0.0,Normal,0,-14.0
2026-01-06 00:45:20,0,20,29,26.4,52.7,0.0,Normal,0,-19.0
2026-01-06 00:45:30,0,20,5,27.4,55.3,0.0,Normal,0,0.0
2026-01-06 00:45:40,0,31,7,27.4,54.2,0.0,Normal,0,11.0
2026-01-06 00:45:50,0,55,5,28.1,55.7,0.0,Normal,0,24.0
2026-01-06 00:46:00,0,53,23,26.8,55.3,0.0,Normal,0,-2.0
2026-01-06 00:46:10,0,24,8,27.6,52.4,0.0,Normal,0,-29.0
2026-01-06 00:46:20,0,31,5,27.1,55.3,0.0,Normal,0,7.0
2026-01-06 00:46:30,0,32,5,27.4,56.4,0.0,Normal,0,1.0
2026-01-06 00:46:40,0,43,8,27.6,54.1,0.0,Normal,0,11.0
2026-01-06 00:46:50,0,20,13,27.0,53.6,0.0,Normal,0,-23.0
2026-01-06 00:47:00,0,32,5,27.1,56.5,0.0,Normal,0,12.0
2026-01-06 00:47:10,0,27,5,27.0,57.0,0.0,Normal,0,-5.0
2026-01-06 00:47:20,0,28,15,27.4,53.2,0.0,Normal,0,1.0
2026-01-06 00:47:30,0,22,20,27.4,54.5,0.0,Normal,0,-6.0
2026-01-06 00:47:40,0,40,21,26.5,54.1,0.0,Normal,0,18.0
2026-01-06 00:47:50,0,23,8,27.6,57.7,0.0,Normal,0,-17.0
2026-01-06 00:48:00,0,40,22,26.1,53.3,0.0,Normal,0,17.0
2026-01-06 00:48:10,0,29,17,26.9,55.6,0.0,Normal,0,-11.0
2026-01-06 00:48:20,0,20,13,27.1,51.1,0.0,Normal,0,-9.0
2026-01-06 00:48:30,0,20,13,26.5,56.2,0.0,Normal,0,0.0
2026-01-06 00:48:40,0,53,19,27.4,59.8,0.0,Normal,0,33.0
2026-01-06 00:48:50,0,37,8,26.8,55.8,0.0,Normal,0,-16.0
2026-01-06 00:49:00,0,22,21,27.3,58.0,0.0,Normal,0,-15.0
2026-01-06 00:49:10,0,41,9,27.4,55.0,0.0,Normal,0,19.0
2026-01-06 00:49:20,0,20,12,27.5,56.8,0.0,Normal,0,-21.0
2026-01-06 00:49:30,0,48,5,27.2,51.3,0.0,Normal,0,28.0
2026-01-06 00:49:40,0,34,13,26.3,51.7,0.0,Normal,0,-14.0
2026-01-06 00:49:50,0,35,5,26.7,54.4,0.0,Normal,0,1.0
2026-01-06 00:50:00,0,22,12,27.4,52.3,0.0,Normal,0,-13.0
2026-01-06 00:50:10,0,28,31,27.4,56.6,0.0,Normal,0,6.0
2026-01-06 00:50:20,0,24,13,27.6,56.3,0.0,Normal,0,-4.0
2026-01-06 00:50:30,0,34,7,26.8,54.0,0.0,Normal,0,10.0
2026-01-06 00:50:40,0,20,16,27.8,53.6,0.0,Normal,0,-14.0
2026-01-06 00:50:50,0,23,5,27.3,51.7,0.0,Normal,0,3.0
2026-01-06 00:51:00,0,38,5,27.1,59.5,0.0,Normal,0,15.0
2026-01-06 00:51:10,0,35,19,26.7,55.0,0.0,Normal,0,-3.0
2026-01-06 00:51:20,0,36,5,26.9,53.1,0.0,Normal,0,1.0
2026-01-06 00:51:30,0,30,5,26.4,54.0,0.0,Normal,0,-6.0
2026-01-06 00:51:40,0,38,17,27.5,54.7,0.0,Normal,0,8.0
2026-01-06 00:51:50,0,25,5,27.3,52.8,0.0,Normal,0,-13.0
2026-01-06 00:52:00,0,48,8,26.3,54.8,0.0,Normal,0,23.0
2026-01-06 00:52:10,0,25,5,27.9,55.8,0.0,Normal,0,-23.0
2026-01-06 00:52:20,0,20,5,27.3,57.0,0.0,Normal,0,-5.0
2026-01-06 00:52:30,0,40,15,27.1,58.0,0.0,Normal,0,20.0
2026-01-06 00:52:40,0,41,11,27.2,51.9,0.0,Normal,0,1.0
2026-01-06 00:52:50,0,23,5,27.1,51.3,0.0,Normal,0,-18.0
2026-01-06 00:53:00,0,44,29,26.9,53.8,0.0,Normal,0,21.0
2026-01-06 00:53:10,0,21,5,27.3,54.9,0.0,Normal,0,-23.0
2026-01-06 00:53:20,0,34,10,27.0,52.0,0.0,Normal,0,13.0
2026-01-06 00:53:30,0,36,23,26.8,53.4,0.0,Normal,0,2.0
2026-01-06 00:53:40,0,45,5,27.3,57.3,0.0,Normal,0,9.0
2026-01-06 00:53:50,0,42,5,27.0,54.0,0.0,Normal,0,-3.0
2026-01-06 00:54:00,0,20,10,27.3,55.6,0.0,Normal,0,-22.0
2026-01-06 00:54:10,0,60,26,27.0,54.9,0.0,Normal,0,40.0
2026-01-06 00:54:20,0,28,19,26.2,55.4,0.0,Normal,0,-32.0
2026-01-06 00:54:30,0,20,12,27.1,58.1,0.0,Normal,0,-8.0
2026-01-06 00:54:40,0,33,15,27.7,56.1,0.0,Normal,0,13.0
2026-01-06 00:54:50,0,27,5,26.7,58.6,0.0,Normal,0,-6.0
2026-01-06 00:55:00,0,24,5,27.6,54.4,0.0,Normal,0,-3.0
2026-01-06 00:55:10,0,20,5,26.6,56.8,0.0,Normal,0,-4.0
2026-01-06 00:55:20,0,36,5,27.0,55.7,0.0,Normal,0,16.0
2026-01-06 00:55:30,0,20,5,27.0,54.8,0.0,Normal,0,-16.0
2026-01-06 00:55:40,0,39,5,27.2,53.0,0.0,Normal,0,19.0
2026-01-06 00:55:50,0,33,5,27.5,56.9,0.0,Normal,0,-6.0
2026-01-06 00:56:00,0,24,5,27.6,55.4,0.0,Normal,0,-9.0
2026-01-06 00:56:10,0,55,12,27.7,55.9,0.0,Normal,0,31.0
2026-01-06 00:56:20,0,20,5,26.4,51.3,0.0,Normal,0,-35.0
2026-01-06 00:56:30,0,32,11,26.5,55.7,0.0,Normal,0,12.0
2026-01-06 00:56:40,0,20,17,27.9,58.6,0.0,Normal,0,-12.0
2026-01-06 00:56:50,0,33,5,26.8,54.3,0.0,Normal,0,13.0
2026-01-06 00:57:00,0,50,16,26.4,57.9,0.0,Normal,0,17.0
2026-01-06 00:57:10,0,23,11,27.6,55.1,0.0,Normal,0,-27.0
2026-01-06 00:57:20,0,23,5,26.6,53.5,0.0,Normal,0,0.0
2026-01-06 00:57:30,0,27,9,27.4,55.0,0.0,Normal,0,4.0
2026-01-06 00:57:40,0,25,14,27.1,57.3,0.0,Normal,0,-2.0
2026-01-06 00:57:50,0,38,5,27.0,56.7,0.0,Normal,0,13.0
2026-01-06 00:58:00,0,28,13,26.4,56.0,0.0,Normal,0,-10.0
2026-01-06 00:58:10,0,46,5,27.1,53.3,0.0,Normal,0,18.0
2026-01-06 00:58:20,0,32,5,26.7,56.6,0.0,Normal,0,-14.0
2026-01-06 00:58:30,0,24,9,27.6,55.6,0.0,Normal,0,-8.0
2026-01-06 00:58:40,0,37,5,26.9,54.3,0.0,Normal,0,13.0
2026-01-06 00:58:50,0,32,10,27.0,55.7,0.0,Normal,0,-5.0
2026-01-06 00:59:00,0,47,5,27.0,53.6,0.0,Normal,0,15.0
2026-01-06 00:59:10,0,59,5,26.4,52.8,0.0,Normal,0,12.0
2026-01-06 00:59:20,0,42,23,27.2,55.4,0.0,Normal,0,-17.0
2026-01-06 00:59:30,0,29,9,27.6,53.0,0.0,Normal,0,-13.0
2026-01-06 00:59:40,0,38,5,27.5,53.0,0.0,Normal,0,9.0
2026-01-06 00:59:50,0,20,21,26.2,57.0,0.0,Normal,0,-18.0
2026-01-06 01:00:00,1,26,18,27.2,54.2,0.0,Normal,0,6.0
2026-01-06 01:00:10,1,20,5,26.5,53.3,0.0,Normal,0,-6.0
2026-01-06 01:00:20,1,20,15,27.5,55.5,0.0,Normal,0,0.0
2026-01-06 01:00:30,1,35,12,27.4,54.7,0.0,Normal,0,15.0
2026-01-06 01:00:40,1,38,12,27.2,55.7,0.0,Normal,0,3.0
2026-01-06 01:00:50,1,31,5,26.9,55.8,0.0,Normal,0,-7.0
2026-01-06 01:01:00,1,21,10,26.9,57.2,0.0,Normal,0,-10.0
2026-01-06 01:01:10,1,23,6,27.6,56.8,0.0,Normal,0,2.0
2026-01-06 01:01:20,1,21,6,27.1,56.3,0.0,Normal,0,-2.0
2026-01-06 01:01:30,1,30,5,26.6,54.9,0.0,Normal,0,9.0
2026-01-06 01:01:40,1,24,20,26.3,58.4,0.0,Normal,0,-6.0
2026-01-06 01:01:50,1,30,5,26.8,52.8,0.0,Normal,0,6.0
2026-01-06 01:02:00,1,33,30,27.0,56.8,0.0,Normal,0,3.0
2026-01-06 01:02:10,1,55,21,27.1,55.4,0.0,Normal,0,22.0
2026-01-06 01:02:20,1,36,5,26.5,53.4,0.0,Normal,0,-19.0
2026-01-06 01:02:30,1,33,8,27.6,59.2,0.0,Normal,0,-3.0
2026-01-06 01:02:40,1,26,26,27.4,52.3,0.0,Normal,0,-7.0
2026-01-06 01:02:50,1,48,13,26.3,54.6,0.0,Normal,0,22.0
2026-01-06 01:03:00,1,27,5,27.3,59.3,0.0,Normal,0,-21.0
2026-01-06 01:03:10,1,27,16,26.5,56.4,0.0,Normal,0,0.0
2026-01-06 01:03:20,1,45,6,26.2,57.7,0.0,Normal,0,18.0
2026-01-06 01:03:30,1,20,14,27.8,53.1,0.0,Normal,0,-25.0
2026-01-06 01:03:40,1,21,14,27.1,54.5,0.0,Normal,0,1.0
2026-01-06 01:03:50,1,40,5,27.4,56.4,0.0,Normal,0,19.0
2026-01-06 01:04:00,1,21,20,27.1,56.1,0.0,Normal,0,-19.0
2026-01-06 01:04:10,1,20,5,26.9,54.3,0.0,Normal,0,-1.0
2026-01-06 01:04:20,1,21,15,27.2,51.7,0.0,Normal,0,1.0
2026-01-06 01:04:30,1,45,8,26.6,56.0,0.0,Normal,0,24.0
2026-01-06 01:04:40,1,51,5,26.5,55.6,0.0,Normal,0,6.0
2026-01-06 01:04:50,1,31,19,27.2,52.3,0.0,Normal,0,-20.0
2026-01-06 01:05:00,1,20,5,27.5,54.4,0.0,Normal,0,-11.0
2026-01-06 01:05:10,1,29,13,27.9,53.4,0.0,Normal,0,9.0
2026-01-06 01:05:20,1,20,9,26.6,53.4,0.0,Normal,0,-9.0
2026-01-06 01:05:30,1,26,16,26.9,56.1,0.0,Normal,0,6.0
2026-01-06 01:05:40,1,20,25,27.1,54.6,0.0,Normal,0,-6.0
2026-01-06 01:05:50,1,20,10,27.1,54.6,0.0,Normal,0,0.0
2026-01-06 01:06:00,1,35,12,26.5,57.2,0.0,Normal,0,15.0
2026-01-06 01:06:10,1,28,11,27.7,52.9,0.0,Normal,0,-7.0
2026-01-06 01:06:20,1,29,8,26.1,55.6,0.0,Normal,0,1.0
2026-01-06 01:06:30,1,56,15,27.0,52.0,0.0,Normal,0,27.0
2026-01-06 01:06:40,1,32,5,27.4,53.7,0.0,Normal,0,-24.0
2026-01-06 01:06:50,1,29,11,26.8,56.4,0.0,Normal,0,-3.0
2026-01-06 01:07:00,1,43,5,27.7,57.9,0.0,Normal,0,14.0
2026-01-06 01:07:10,1,48,5,26.7,55.2,0.0,Normal,0,5.0
2026-01-06 01:07:20,1,22,21,26.3,55.9,0.0,Normal,0,-26.0
2026-01-06 01:07:30,1,39,15,27.0,57.4,0.0,Normal,0,17.0
2026-01-06 01:07:40,1,45,7,26.6,53.3,0.0,Normal,0,6.0
2026-01-06 01:07:50,1,20,5,27.6,51.7,0.0,Normal,0,-25.0
2026-01-06 01:08:00,1,41,5,27.8,56.7,0.0,Normal,0,21.0
2026-01-06 01:08:10,1,39,9,27.7,52.5,0.0,Normal,0,-2.0
2026-01-06 01:08:20,1,39,10,27.2,55.0,0.0,Normal,0,0.0
2026-01-06 01:08:30,1,39,6,27.7,53.1,0.0,Normal,0,0.0
2026-01-06 01:08:40,1,33,13,27.1,53.1,0.0,Normal,0,-6.0
2026-01-06 01:08:50,1,20,7,26.5,58.2,0.0,Normal,0,-13.0
2026-01-06 01:09:00,1,29,15,27.3,58.7,0.0,Normal,0,9.0
2026-01-06 01:09:10,1,20,12,26.8,55.7,0.0,Normal,0,-9.0
2026-01-06 01:09:20,1,36,11,27.5,58.0,0.0,Normal,0,16.0
2026-01-06 01:09:30,1,24,5,27.1,58.3,0.0,Normal,0,-12.0
2026-01-06 01:09:40,1,35,15,26.9,52.0,0.0,Normal,0,11.0
2026-01-06 01:09:50,1,20,5,27.0,56.5,0.0,Normal,0,-15.0
2026-01-06 01:10:00,1,33,5,27.0,58.5,0.0,Normal,0,13.0
2026-01-06 01:10:10,1,40,5,27.3,58.4,0.0,Normal,0,7.0
2026-01-06 01:10:20,1,23,5,27.2,55.3,0.0,Normal,0,-17.0
2026-01-06 01:10:30,1,20,11,26.7,57.0,0.0,Normal,0,-3.0
2026-01-06 01:10:40,1,30,5,26.3,54.9,0.0,Normal,0,10.0
2026-01-06 01:10:50,1,22,5,26.9,53.8,0.0,Normal,0,-8.0
2026-01-06 01:11:00,1,20,5,26.9,56.1,0.0,Normal,0,-2.0
2026-01-06 01:11:10,1,20,5,27.6,52.5,0.0,Normal,0,0.0
2026-01-06 01:11:20,1,22,20,27.8,55.2,0.0,Normal,0,2.0
2026-01-06 01:11:30,1,26,5,27.4,57.6,0.0,Normal,0,4.0
2026-01-06 01:11:40,1,20,5,27.0,55.9,0.0,Normal,0,-6.0
2026-01-06 01:11:50,1,49,16,26.2,52.5,0.0,Normal,0,29.0
2026-01-06 01:12:00,1,23,5,26.3,53.5,0.0,Normal,0,-26.0
2026-01-06 01:12:10,1,41,10,27.2,52.0,0.0,Normal,0,18.0
2026-01-06 01:12:20,1,39,13,27.2,54.4,0.0,Normal,0,-2.0
2026-01-06 01:12:30,1,23,8,26.7,56.1,0.0,Normal,0,-16.0
2026-01-06 01:12:40,1,25,5,26.6,56.1,0.0,Normal,0,2.0
2026-01-06 01:12:50,1,20,9,26.3,54.9,0.0,Normal,0,-5.0
2026-01-06 01:13:00,1,26,8,27.4,52.1,0.0,Normal,0,6.0
2026-01-06 01:13:10,1,32,10,27.1,58.3,0.0,Normal,0,6.0
2026-01-06 01:13:20,1,20,13,27.9,54.5,0.0,Normal,0,-12.0
2026-01-06 01:13:30,1,26,22,27.5,57.0,0.0,Normal,0,6.0
2026-01-06 01:13:40,1,28,16,26.6,52.6,0.0,Normal,0,2.0
2026-01-06 01:13:50,1,20,7,27.2,54.7,0.0,Normal,0,-8.0
2026-01-06 01:14:00,1,20,18,26.4,53.0,0.0,Normal,0,0.0
2026-01-06 01:14:10,1,22,9,26.9,53.5,0.0,Normal,0,2.0
2026-01-06 01:14:20,1,28,5,26.8,57.1,0.0,Normal,0,6.0
2026-01-06 01:14:30,1,21,5,26.7,55.1,0.0,Normal,0,-7.0
2026-01-06 01:14:40,1,57,5,27.3,57.1,0.0,Normal,0,36.0
2026-01-06 01:14:50,1,43,6,26.9,54.1,0.0,Normal,0,-14.0
2026-01-06 01:15:00,1,40,11,27.5,54.6,0.0,Normal,0,-3.0
2026-01-06 01:15:10,1,23,5,28.1,52.2,0.0,Normal,0,-17.0
2026-01-06 01:15:20,1,20,5,27.2,53.8,0.0,Normal,0,-3.0
2026-01-06 01:15:30,1,51,5,27.0,52.5,0.0,Normal,0,31.0
2026-01-06 01:15:40,1,39,5,26.6,51.6,0.0,Normal,0,-12.0
2026-01-06 01:15:50,1,29,5,26.8,54.2,0.0,Normal,0,-10.0
2026-01-06 01:16:00,1,26,5,26.8,51.8,0.0,Normal,0,-3.0
2026-01-06 01:16:10,1,22,5,27.0,54.2,0.0,Normal,0,-4.0
2026-01-06 01:16:20,1,25,13,26.9,52.5,0.0,Normal,0,3.0
2026-01-06 01:16:30,1,26,15,27.4,54.5,0.0,Normal,0,1.0
2026-01-06 01:16:40,1,56,5,27.0,51.7,0.0,Normal,0,30.0
2026-01-06 01:16:50,1,20,23,27.1,56.7,0.0,Normal,0,-36.0
2026-01-06 01:17:00,1,28,11,27.8,57.1,0.0,Normal,0,8.0
2026-01-06 01:17:10,1,20,24,27.0,55.7,0.0,Normal,0,-8.0
2026-01-06 01:17:20,1,43,5,27.1,56.9,0.0,Normal,0,23.0
2026-01-06 01:17:30,1,24,5,27.1,56.3,0.0,Normal,0,-19.0
2026-01-06 01:17:40,1,29,5,27.7,57.5,0.0,Normal,0,5.0
2026-01-06 01:17:50,1,34,5,28.1,57.9,0.0,Normal,0,5.0
2026-01-06 01:18:00,1,22,5,27.0,53.9,0.0,Normal,0,-12.0
2026-01-06 01:18:10,1,20,13,27.3,55.8,0.0,Normal,0,-2.0
2026-01-06 01:18:20,1,31,5,27.6,54.2,0.0,Normal,0,11.0
2026-01-06 01:18:30,1,39,5,27.6,55.1,0.0,Normal,0,8.0
2026-01-06 01:18:40,1,20,5,26.6,51.8,0.0,Normal,0,-19.0
2026-01-06 01:18:50,1,20,5,27.3,55.1,0.0,Normal,0,0.0
2026-01-06 01:19:00,1,33,17,26.9,56.9,0.0,Normal,0,13.0
2026-01-06 01:19:10,1,42,19,27.0,52.2,0.0,Normal,0,9.0
2026-01-06 01:19:20,1,20,8,26.9,53.5,0.0,Normal,0,-22.0
2026-01-06 01:19:30,1,34,5,27.4,52.7,0.0,Normal,0,14.0
2026-01-06 01:19:40,1,26,15,27.4,54.4,0.0,Normal,0,-8.0
2026-01-06 01:19:50,1,35,12,25.8,55.3,0.0,Normal,0,9.0
2026-01-06 01:20:00,1,20,16,27.9,56.6,0.0,Normal,0,-15.0
2026-01-06 01:20:10,1,58,7,26.8,56.1,0.0,Normal,0,38.0
2026-01-06 01:20:20,1,46,24,27.8,56.5,0.0,Normal,0,-12.0
2026-01-06 01:20:30,1,47,11,27.9,51.9,0.0,Normal,0,1.0
2026-01-06 01:20:40,1,43,16,26.4,54.6,0.0,Normal,0,-4.0
2026-01-06 01:20:50,1,36,5,26.2,52.2,0.0,Normal,0,-7.0
2026-01-06 01:21:00,1,20,20,26.6,58.6,0.0,Normal,0,-16.0
2026-01-06 01:21:10,1,36,5,27.1,51.8,0.0,Normal,0,16.0
2026-01-06 01:21:20,1,20,12,27.6,52.1,0.0,Normal,0,-16.0
2026-01-06 01:21:30,1,20,7,28.0,56.2,0.0,Normal,0,0.0
2026-01-06 01:21:40,1,30,5,26.9,55.0,0.0,Normal,0,10.0
2026-01-06 01:21:50,1,55,5,26.3,53.9,0.0,Normal,0,25.0
2026-01-06 01:22:00,1,46,11,27.5,54.6,0.0,Normal,0,-9.0
2026-01-06 01:22:10,1,33,16,26.8,55.1,0.0,Normal,0,-13.0
2026-01-06 01:22:20,1,37,29,26.7,54.0,0.0,Normal,0,4.0
2026-01-06 01:22:30,1,38,5,27.6,55.0,0.0,Normal,0,1.0
2026-01-06 01:22:40,1,25,10,28.2,53.4,0.0,Normal,0,-13.0
2026-01-06 01:22:50,1,20,19,26.9,53.4,0.0,Normal,0,-5.0
2026-01-06 01:23:00,1,20,23,27.9,53.4,0.0,Normal,0,0.0
2026-01-06 01:23:10,1,31,21,26.8,55.5,0.0,Normal,0,11.0
2026-01-06 01:23:20,1,41,6,27.5,52.2,0.0,Normal,0,10.0
2026-01-06 01:23:30,1,23,12,27.0,54.8,0.0,Normal,0,-18.0
2026-01-06 01:23:40,1,25,9,26.1,55.9,0.0,Normal,0,2.0
2026-01-06 01:23:50,1,39,22,27.7,56.7,0.0,Normal,0,14.0
2026-01-06 01:24:00,1,20,15,26.9,54.6,0.0,Normal,0,-19.0
2026-01-06 01:24:10,1,26,13,26.6,56.0,0.0,Normal,0,6.0
2026-01-06 01:24:20,1,22,5,27.6,55.2,0.0,Normal,0,-4.0
2026-01-06 01:24:30,1,37,5,26.7,58.6,0.0,Normal,0,15.0
2026-01-06 01:24:40,1,22,20,26.9,55.2,0.0,Normal,0,-15.0
2026-01-06 01:24:50,1,52,8,27.1,50.6,0.0,Normal,0,30.0
2026-01-06 01:25:00,1,41,12,26.6,60.2,0.0,Normal,0,-11.0
2026-01-06 01:25:10,1,22,5,26.9,52.5,0.0,Normal,0,-19.0
2026-01-06 01:25:20,1,30,5,27.5,55.0,0.0,Normal,0,8.0
2026-01-06 01:25:30,1,27,11,26.5,52.8,0.0,Normal,0,-3.0
2026-01-06 01:25:40,1,40,14,26.5,56.5,0.0,Normal,0,13.0
2026-01-06 01:25:50,1,67,6,27.7,55.3,0.0,Normal,0,27.0
2026-01-06 01:26:00,1,27,5,27.5,56.0,0.0,Normal,0,-40.0
2026-01-06 01:26:10,1,43,16,27.6,57.5,0.0,Normal,0,16.0
2026-01-06 01:26:20,1,25,13,27.1,53.7,0.0,Normal,0,-18.0
2026-01-06 01:26:30,1,20,22,27.4,58.6,0.0,Normal,0,-5.0
2026-01-06 01:26:40,1,36,8,26.9,54.2,0.0,Normal,0,16.0
2026-01-06 01:26:50,1,28,9,27.3,52.5,0.0,Normal,0,-8.0
2026-01-06 01:27:00,1,22,5,27.2,56.5,0.0,Normal,0,-6.0
2026-01-06 01:27:10,1,38,5,26.5,53.5,0.0,Normal,0,16.0
2026-01-06 01:27:20,1,20,14,26.6,55.7,0.0,Normal,0,-18.0
2026-01-06 01:27:30,1,43,8,26.9,53.4,0.0,Normal,0,23.0
2026-01-06 01:27:40,1,38,7,27.0,57.2,0.0,Normal,0,-5.0
2026-01-06 01:27:50,1,29,5,27.0,54.9,0.0,Normal,0,-9.0
2026-01-06 01:28:00,1,35,21,26.4,55.0,0.0,Normal,0,6.0
2026-01-06 01:28:10,1,24,14,27.2,54.5,0.0,Normal,0,-11.0
2026-01-06 01:28:20,1,21,22,27.0,53.5,0.0,Normal,0,-3.0
2026-01-06 01:28:30,1,20,11,27.0,56.4,0.0,Normal,0,-1.0
2026-01-06 01:28:40,1,33,13,26.4,53.2,0.0,Normal,0,13.0
2026-01-06 01:28:50,1,38,5,27.0,51.7,0.0,Normal,0,5.0
2026-01-06 01:29:00,1,20,5,27.0,55.9,0.0,Normal,0,-18.0
2026-01-06 01:29:10,1,38,6,26.9,55.4,0.0,Normal,0,18.0
2026-01-06 01:29:20,1,30,10,27.6,58.2,0.0,Normal,0,-8.0
2026-01-06 01:29:30,1,20,12,26.8,54.0,0.0,Normal,0,-10.0
2026-01-06 01:29:40,1,25,22,27.2,58.3,0.0,Normal,0,5.0
2026-01-06 01:29:50,1,42,21,27.0,53.5,0.0,Normal,0,17.0
2026-01-06 01:30:00,1,30,7,27.1,50.4,0.0,Normal,0,-12.0
2026-01-06 01:30:10,1,22,10,26.9,53.1,0.0,Normal,0,-8.0
2026-01-06 01:30:20,1,46,5,27.4,50.5,0.0,Normal,0,24.0
2026-01-06 01:30:30,1,20,5,26.4,54.0,0.0,Normal,0,-26.0
2026-01-06 01:30:40,1,26,5,26.2,55.2,0.0,Normal,0,6.0
2026-01-06 01:30:50,1,29,16,26.9,54.5,0.0,Normal,0,3.0
2026-01-06 01:31:00,1,45,5,26.3,57.4,0.0,Normal,0,16.0
2026-01-06 01:31:10,1,40,25,27.3,51.9,0.0,Normal,0,-5.0
2026-01-06 01:31:20,1,21,5,26.5,58.2,0.0,Normal,0,-19.0
2026-01-06 01:31:30,1,20,12,27.0,53.6,0.0,Normal,0,-1.0
2026-01-06 01:31:40,1,20,5,27.7,54.7,0.0,Normal,0,0.0
2026-01-06 01:31:50,1,20,5,27.6,54.1,0.0,Normal,0,0.0
2026-01-06 01:32:00,1,37,15,27.1,50.9,0.0,Normal,0,17.0
2026-01-06 01:32:10,1,26,17,25.6,55.2,0.0,Normal,0,-11.0
2026-01-06 01:32:20,1,31,9,27.6,55.1,0.0,Normal,0,5.0
2026-01-06 01:32:30,1,20,9,27.0,53.9,0.0,Normal,0,-11.0
2026-01-06 01:32:40,1,20,16,26.4,54.0,0.0,Normal,0,0.0
2026-01-06 01:32:50,1,24,15,27.3,55.4,0.0,Normal,0,4.0
